"UARFCN","SITE_name","SITE_CODE","name","LAT_SITE","LON_SITE","AZ","BW","RD","Expr1","BSC_RNC_MME_NAME","RncId","WbtsId","LcrId","TE","TM","ALT","PriScrCode","LAC","RAC","rootSeqIndex","AdminCellState","WCelState"
9768,"UCHUMAYO","LI00298","UCHUMAYO 3-C3",-11.9348,-77.0465,240,40,0.0600,"|","RNC05NLV",54,1294,6082,6.0000,0.0000,16.0000,316,2040,154,0,"No_Creado",999
9768,"TITA","LI00240","TITA 1-C3",-12.1297,-77.0092,340,40,0.0600,"|","RNC02NMA",6,1237,7214,5.0000,1.0000,24.0000,314,2200,200,0,"No_Creado",999
9768,"UGARTECHE","LI04023","UGARTECHE 2-C3",-12.0754,-76.9396,95,40,0.0600,"|","RNC01NSI",33,12130,12500,9.0000,0.0000,23.0000,504,2510,100,0,"No_Creado",999
9768,"UGARTECHE","LI04023","UGARTECHE 1-C3",-12.0754,-76.9396,25,40,0.0600,"|","RNC01NSI",33,12130,12190,6.0000,0.0000,23.0000,503,2510,100,0,"No_Creado",999
9768,"UGARTE_REUB","LI00506","UGARTE_REUB 3-C3",-12.1022,-77.0277,210,40,0.0600,"|","RNC02NSI",38,1509,3414,6.0000,4.0000,48.0000,36,2521,251,0,"No_Creado",999
9768,"UGARTE_REUB","LI00506","UGARTE_REUB 2-C3",-12.1022,-77.0277,100,40,0.0600,"|","RNC02NSI",38,1509,3409,5.0000,4.0000,48.0000,35,2521,251,0,"No_Creado",999
9768,"UGARTE_REUB","LI00506","UGARTE_REUB 1-C3",-12.1022,-77.0277,320,40,0.0600,"|","RNC02NSI",38,1509,3408,6.0000,3.0000,48.0000,34,2521,251,0,"No_Creado",999
9768,"UCHUPATA","LI00569","UCHUPATA 3-C3",-11.9715,-77.0831,180,40,0.0600,"|","RNC06NLV",55,1582,8464,5.0000,0.0000,21.0000,242,2050,157,0,"No_Creado",999
9768,"U_DE_LIMA","LI00141","U_DE_LIMA 2-C3",-12.0846,-76.9723,70,40,0.0600,"|","RNC01NSI",33,1143,2148,6.0000,0.0000,31.0000,325,2511,101,0,"No_Creado",999
9768,"UCHUPATA","LI00569","UCHUPATA 1-C3",-11.9715,-77.0831,290,40,0.0600,"|","RNC06NLV",55,1582,6258,5.0000,0.0000,21.0000,240,2050,157,0,"No_Creado",999
