"BAND","name","LAT_SITE","LON_SITE","AZ","BW","RD","CELL-ID","BSCId","BSC_NAME","BCFId","BTSId","TRXId","initialFrequency","preferredBcchMark","status","hoppingSequenceNumber1","bsIdentityCodeBCC","bsIdentityCodeNCC","BTS_State","TRX_STATE","LAC","rac","REFARMING"
1900,"HOCHSCHILD 4",-12.1010,-76.9774,310,70,0.1100,62853,363921,"BSC01NLV",818,821,,612,1,"no creado",,,,,,1121,121,
1900,"HOCHSCHILD 5",-12.1010,-76.9774,65,70,0.1100,62854,363921,"BSC01NLV",818,822,,615,1,"no creado",,,,,,1121,121,
1900,"HOCHSCHILD 6",-12.1010,-76.9774,200,70,0.1100,62855,363921,"BSC01NLV",818,823,,672,1,"no creado",,,,,,1121,121,
1900,"HORACIO_ZEVALLOS 4",-12.0091,-76.8530,310,70,0.1100,61346,363922,"BSC02NLV",883,886,,669,1,"no creado",,,,,,1126,126,
1900,"HORACIO_ZEVALLOS 5",-12.0091,-76.8530,70,70,0.1100,61347,363922,"BSC02NLV",883,887,,615,1,"no creado",,,,,,1126,126,
1900,"HORACIO_ZEVALLOS 6",-12.0091,-76.8530,170,70,0.1100,61348,363922,"BSC02NLV",883,888,,673,1,"no creado",,,,,,1126,126,
1900,"HUACHIPA 4",-12.0201,-76.9197,280,70,0.1100,10901,363922,"BSC02NLV",293,296,,614,1,"no creado",,,,,,1126,126,
1900,"HUACHIPA 5",-12.0201,-76.9197,40,70,0.1100,10902,363922,"BSC02NLV",293,297,,671,1,"no creado",,,,,,1126,126,
1900,"HUACHIPA 6",-12.0201,-76.9197,120,70,0.1100,10903,363922,"BSC02NLV",293,298,,668,1,"no creado",,,,,,1126,126,
1900,"HUACHIPA_GABILANES 4",-12.0117,-76.9351,300,70,0.1100,61375,363922,"BSC02NLV",889,889,,673,1,"no creado",,,,,,1126,126,
1900,"HUACHIPA_GABILANES 5",-12.0117,-76.9351,60,70,0.1100,61380,363922,"BSC02NLV",889,890,,616,1,"no creado",,,,,,1126,126,
1900,"HUACHIPA_GABILANES 6",-12.0117,-76.9351,180,70,0.1100,61389,363922,"BSC02NLV",889,891,,670,1,"no creado",,,,,,1126,126,
1900,"HUANCHIHUAYLAS 4",-12.0239,-76.8986,0,70,0.1100,15771,363922,"BSC02NLV",529,529,,670,1,"no creado",,,,,,1126,126,
1900,"HUANCHIHUAYLAS 5",-12.0239,-76.8986,110,70,0.1100,15772,363922,"BSC02NLV",529,530,,668,1,"no creado",,,,,,1126,126,
1900,"HUANCHIHUAYLAS 6",-12.0239,-76.8986,260,70,0.1100,15773,363922,"BSC02NLV",529,531,,615,1,"no creado",,,,,,1126,126,
1900,"HUARAL_NEXTEL 4",-11.4968,-77.2114,300,70,0.1100,63819,397196,"BSC03NMA",521,521,,615,1,"no creado",,,,,,1135,135,
1900,"HUARAL_NEXTEL 5",-11.4968,-77.2114,70,70,0.1100,313,397196,"BSC03NMA",521,522,,672,1,"no creado",,,,,,1135,135,
1900,"HUARAL_NEXTEL 6",-11.4968,-77.2114,160,70,0.1100,314,397196,"BSC03NMA",521,523,,670,1,"no creado",,,,,,1135,135,
1900,"HUAYCAN_3 4",-12.0071,-76.8281,270,70,0.1100,61434,363922,"BSC02NLV",895,895,,669,1,"no creado",,,,,,1126,126,
1900,"HUAYCAN_3 5",-12.0071,-76.8281,10,70,0.1100,61435,363922,"BSC02NLV",895,896,,614,1,"no creado",,,,,,1126,126,
1900,"HUAYCAN_3 6",-12.0071,-76.8281,130,70,0.1100,61436,363922,"BSC02NLV",895,897,,671,1,"no creado",,,,,,1126,126,
1900,"HUAYCAN_NEXTEL 4",-12.0025,-76.8373,275,70,0.1100,61448,363922,"BSC02NLV",898,898,,671,1,"no creado",,,,,,1126,126,
1900,"HUAYCAN_NEXTEL 5",-12.0025,-76.8373,60,70,0.1100,61449,363922,"BSC02NLV",898,899,,613,1,"no creado",,,,,,1126,126,
1900,"HUAYCAN_NEXTEL 6",-12.0025,-76.8373,150,70,0.1100,61450,363922,"BSC02NLV",898,900,,615,1,"no creado",,,,,,1126,126,
1900,"HUAYNA_CAPAC 4",-12.1894,-76.9374,0,70,0.1100,63047,363921,"BSC01NLV",996,996,,616,1,"no creado",,,,,,1123,123,
1900,"HUERTAS_ESQUIVEL 4",-12.1474,-77.0048,310,70,0.1100,17198,363921,"BSC01NLV",1288,1288,,613,1,"no creado",,,,,,1121,121,
1900,"HUERTAS_ESQUIVEL 5",-12.1474,-77.0048,70,70,0.1100,17199,363921,"BSC01NLV",1288,1289,,672,1,"no creado",,,,,,1121,121,
1900,"HUERTAS_ESQUIVEL 6",-12.1474,-77.0048,200,70,0.1100,17200,363921,"BSC01NLV",1288,1290,,616,1,"no creado",,,,,,1121,121,
1900,"INCAS 4",-11.9151,-77.0502,320,70,0.1100,14881,397196,"BSC03NMA",304,304,,613,1,"no creado",,,,,,1134,134,
1900,"INCAS 5",-11.9151,-77.0502,65,70,0.1100,14882,397196,"BSC03NMA",304,305,,615,1,"no creado",,,,,,1134,134,
1900,"INCAS 6",-11.9151,-77.0502,220,70,0.1100,14883,397196,"BSC03NMA",304,306,,671,1,"no creado",,,,,,1134,134,
1900,"INDEPENDENCIA_1 4",-11.9999,-77.0437,100,70,0.1100,13511,397196,"BSC03NMA",973,973,,614,1,"no creado",,,,,,1137,89,
1900,"INDEPENDENCIA_1 5",-11.9999,-77.0437,260,70,0.1100,13512,397196,"BSC03NMA",973,974,,671,1,"no creado",,,,,,1137,89,
1900,"INDEPENDENCIA_NEW_2 4",-11.9801,-77.0390,270,70,0.1100,15681,397196,"BSC03NMA",712,712,,673,1,"no creado",,,,,,1137,89,
1900,"INDEPENDENCIA_NEW_2 5",-11.9801,-77.0390,40,70,0.1100,15682,397196,"BSC03NMA",712,713,,612,1,"no creado",,,,,,1137,89,
1900,"INDEPENDENCIA_NEW_2 6",-11.9801,-77.0390,185,70,0.1100,15683,397196,"BSC03NMA",712,714,,671,1,"no creado",,,,,,1137,89,
1900,"INSURGENTES 4",-12.0611,-77.1052,15,70,0.1100,15111,249333,"BSC01NMA",121,121,,612,1,"no creado",,,,,,1116,88,
1900,"INSURGENTES 5",-12.0611,-77.1052,150,70,0.1100,15112,249333,"BSC01NMA",121,122,,671,1,"no creado",,,,,,1116,88,
1900,"INSURGENTES 6",-12.0611,-77.1052,260,70,0.1100,15113,249333,"BSC01NMA",121,123,,615,1,"no creado",,,,,,1116,88,
1900,"INTEGRACION 4",-11.9863,-76.8250,280,70,0.1100,61963,363922,"BSC02NLV",907,907,,614,1,"no creado",,,,,,1126,126,
1900,"INTEGRACION 5",-11.9863,-76.8250,80,70,0.1100,61964,363922,"BSC02NLV",907,908,,671,1,"no creado",,,,,,1126,126,
1900,"INTEGRACION 6",-11.9863,-76.8250,160,70,0.1100,61965,363922,"BSC02NLV",907,909,,669,1,"no creado",,,,,,1126,126,
1900,"INTI 4",-12.0308,-76.9997,325,70,0.1100,14281,363922,"BSC02NLV",241,244,,670,1,"no creado",,,,,,1126,126,
1900,"INTI 5",-12.0308,-76.9997,90,70,0.1100,14282,363922,"BSC02NLV",241,245,,672,1,"no creado",,,,,,1126,126,
1900,"INTI 6",-12.0308,-76.9997,210,70,0.1100,14283,363922,"BSC02NLV",241,246,,616,1,"no creado",,,,,,1126,126,
1900,"JARDINES_NARANJAL2 4",-11.9724,-77.0926,90,70,0.1100,10711,397196,"BSC03NMA",76,76,,614,1,"no creado",,,,,,1133,133,
1900,"JARDINES_NARANJAL2 6",-11.9724,-77.0926,240,70,0.1100,10712,397196,"BSC03NMA",76,78,,671,1,"no creado",,,,,,1133,133,
1900,"JAZMINES 4",-11.9680,-77.0050,290,70,0.1100,62105,363922,"BSC02NLV",910,910,,673,1,"no creado",,,,,,1140,95,
1900,"JAZMINES 5",-11.9680,-77.0050,40,70,0.1100,62106,363922,"BSC02NLV",910,911,,671,1,"no creado",,,,,,1140,95,
1900,"JAZMINES 6",-11.9680,-77.0050,170,70,0.1100,62138,363922,"BSC02NLV",910,912,,613,1,"no creado",,,,,,1140,95,
1900,"JC_TELLO 4",-12.0876,-77.0786,305,70,0.1100,13701,249333,"BSC01NMA",375,375,,615,1,"no creado",,,,,,1116,88,
1900,"JC_TELLO 5",-12.0876,-77.0786,70,70,0.1100,13702,249333,"BSC01NMA",375,376,,672,1,"no creado",,,,,,1116,88,
1900,"JC_TELLO 6",-12.0876,-77.0786,200,70,0.1100,13703,249333,"BSC01NMA",375,377,,613,1,"no creado",,,,,,1116,88,
1900,"JESUS_NAZARENO 4",-12.0388,-76.9052,0,70,0.1100,15851,363922,"BSC02NLV",532,532,,669,1,"no creado",,,,,,1126,126,
1900,"JESUS_NAZARENO 5",-12.0388,-76.9052,90,70,0.1100,15852,363922,"BSC02NLV",532,533,,672,1,"no creado",,,,,,1126,126,
1900,"JESUS_NAZARENO 6",-12.0388,-76.9052,190,70,0.1100,15853,363922,"BSC02NLV",532,534,,614,1,"no creado",,,,,,1126,126,
1900,"JORGE_CHAVEZ_NEXTEL 4",-12.1483,-77.0102,280,70,0.1100,62886,363921,"BSC01NLV",851,851,,614,1,"no creado",,,,,,1121,121,
1900,"JORGE_CHAVEZ_NEXTEL 5",-12.1483,-77.0102,40,70,0.1100,62887,363921,"BSC01NLV",851,852,,673,1,"no creado",,,,,,1121,121,
1900,"JORGE_CHAVEZ_NEXTEL 6",-12.1483,-77.0102,120,70,0.1100,62888,363921,"BSC01NLV",851,853,,671,1,"no creado",,,,,,1121,121,
1900,"JUAN_PABLO_II 4",-11.9813,-76.9843,310,70,0.1100,63325,363922,"BSC02NLV",913,915,,670,1,"no creado",,,,,,1140,95,
1900,"JUAN_PABLO_II 5",-11.9813,-76.9843,95,70,0.1100,63326,363922,"BSC02NLV",913,916,,613,1,"no creado",,,,,,1140,95,
1900,"JUNCIAS 4",-12.0058,-77.0119,340,70,0.1100,63337,363922,"BSC02NLV",917,917,,613,1,"no creado",,,,,,1140,95,
1900,"JUNCIAS 5",-12.0058,-77.0119,160,70,0.1100,63338,363922,"BSC02NLV",917,918,,670,1,"no creado",,,,,,1140,95,
1900,"JUNCIAS 6",-12.0058,-77.0119,250,70,0.1100,63339,363922,"BSC02NLV",917,919,,615,1,"no creado",,,,,,1140,95,
1900,"KM14_SUR 4",-12.1730,-76.9778,350,70,0.1100,63254,363921,"BSC01NLV",1166,1169,,669,1,"no creado",,,,,,1122,122,
1900,"KM14_SUR 5",-12.1730,-76.9778,70,70,0.1100,63255,363921,"BSC01NLV",1166,1170,,616,1,"no creado",,,,,,1122,122,
1900,"KM14_SUR 6",-12.1730,-76.9778,210,70,0.1100,63256,363921,"BSC01NLV",1166,1171,,614,1,"no creado",,,,,,1122,122,
1900,"LA_CASTELLANA 4",-12.1336,-77.0044,0,70,0.1100,17221,363921,"BSC01NLV",1305,1305,,669,1,"no creado",,,,,,1121,121,
1900,"LA_CASTELLANA 5",-12.1336,-77.0044,120,70,0.1100,17223,363921,"BSC01NLV",1305,1306,,612,1,"no creado",,,,,,1121,121,
1900,"LA_CASTELLANA 6",-12.1336,-77.0044,240,70,0.1100,17224,363921,"BSC01NLV",1305,1307,,615,1,"no creado",,,,,,1121,121,
1900,"LA_ENCANTADA 4",-12.2124,-77.0137,290,70,0.1100,16959,363921,"BSC01NLV",1211,1211,,615,1,"no creado",,,,,,1122,122,
1900,"LA_ENCANTADA 5",-12.2124,-77.0137,50,70,0.1100,16960,363921,"BSC01NLV",1211,1212,,671,1,"no creado",,,,,,1122,122,
1900,"LA_ENCANTADA 6",-12.2124,-77.0137,170,70,0.1100,17029,363921,"BSC01NLV",1211,1213,,668,1,"no creado",,,,,,1122,122,
1900,"LACABANA_REUB 4",-12.0940,-76.9644,270,70,0.1100,9397,363922,"BSC02NLV",753,753,,669,1,"no creado",,,,,,1125,125,
1900,"LACABANA_REUB 5",-12.0940,-76.9644,80,70,0.1100,9398,363922,"BSC02NLV",753,754,,671,1,"no creado",,,,,,1125,125,
1900,"LACABANA_REUB 6",-12.0940,-76.9644,200,70,0.1100,9399,363922,"BSC02NLV",753,755,,612,1,"no creado",,,,,,1125,125,
1900,"LANDA 4",-12.0760,-77.0046,325,70,0.1100,11131,363922,"BSC02NLV",40,43,,612,1,"no creado",,,,,,1124,124,
1900,"LANDA 5",-12.0760,-77.0046,70,70,0.1100,11132,363922,"BSC02NLV",40,44,,672,1,"no creado",,,,,,1124,124,
